날짜,서울 누적,부산 누적,대구 누적,인천 누적,광주 누적,대전 누적,울산 누적,세종 누적,경기 누적,강원 누적,충북 누적,충남 누적,전북 누적,전남 누적,경북 누적,경남 누적,제주 누적,검역 누적,지역 모름 누적,총누적확진자
2020-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,23.0
2020-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26.0
2020-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,26.0
2020-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27.0
2020-02-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27.0
2020-02-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27.0
2020-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27.0
2020-02-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,27.0
2020-02-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,28.0
2020-02-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,29.0
2020-02-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,30.0
2020-02-19 00:00:00,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30,50.0
2020-02-20 00:00:00,3.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,30,103.0
2020-02-21 00:00:00,8.0,0.0,110.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,42.0,4.0,1.0,0.0,30,203.0
2020-02-22 00:00:00,11.0,3.0,193.0,0.0,5.0,2.0,1.0,1.0,9.0,5.0,3.0,0.0,2.0,1.0,159.0,4.0,2.0,0.0,30,431.0
2020-02-23 00:00:00,12.0,11.0,310.0,0.0,7.0,3.0,1.0,1.0,13.0,5.0,3.0,0.0,2.0,1.0,184.0,14.0,3.0,0.0,30,600.0
2020-02-24 00:00:00,16.0,26.0,483.0,0.0,8.0,3.0,2.0,1.0,24.0,5.0,3.0,0.0,2.0,1.0,207.0,17.0,3.0,0.0,30,831.0
2020-02-25 00:00:00,22.0,34.0,543.0,0.0,8.0,3.0,3.0,1.0,31.0,5.0,5.0,1.0,2.0,1.0,263.0,20.0,3.0,0.0,30,975.0
2020-02-26 00:00:00,30.0,50.0,710.0,1.0,8.0,5.0,4.0,1.0,40.0,5.0,5.0,2.0,2.0,1.0,331.0,31.0,3.0,0.0,30,1259.0
2020-02-27 00:00:00,37.0,53.0,1132.0,1.0,8.0,9.0,11.0,1.0,51.0,5.0,8.0,11.0,4.0,1.0,359.0,40.0,3.0,0.0,30,1764.0
2020-02-28 00:00:00,43.0,57.0,1579.0,2.0,8.0,14.0,14.0,1.0,61.0,6.0,9.0,34.0,4.0,1.0,423.0,46.0,3.0,0.0,30,2335.0
2020-02-29 00:00:00,58.0,72.0,2236.0,4.0,8.0,13.0,17.0,1.0,71.0,6.0,10.0,54.0,4.0,3.0,502.0,56.0,3.0,0.0,30,3148.0
2020-03-01 00:00:00,72.0,80.0,3082.0,5.0,8.0,14.0,20.0,1.0,81.0,18.0,11.0,77.0,5.0,5.0,637.0,61.0,3.0,0.0,30,4210.0
2020-03-02 00:00:00,79.0,82.0,3601.0,5.0,10.0,14.0,20.0,1.0,83.0,19.0,12.0,80.0,6.0,5.0,698.0,61.0,4.0,0.0,30,4810.0
2020-03-03 00:00:00,80.0,85.0,4006.0,7.0,12.0,15.0,23.0,1.0,90.0,20.0,12.0,81.0,6.0,5.0,787.0,62.0,4.0,0.0,30,5326.0
2020-03-04 00:00:00,84.0,84.0,4326.0,7.0,13.0,16.0,23.0,1.0,99.0,22.0,13.0,85.0,6.0,5.0,874.0,71.0,5.0,0.0,30,5764.0
2020-03-05 00:00:00,86.0,87.0,4693.0,7.0,12.0,18.0,23.0,1.0,109.0,24.0,16.0,89.0,6.0,5.0,997.0,74.0,5.0,0.0,30,6282.0
2020-03-06 00:00:00,89.0,88.0,5083.0,7.0,12.0,18.0,23.0,2.0,119.0,25.0,21.0,91.0,6.0,5.0,1062.0,79.0,5.0,0.0,30,6765.0
2020-03-07 00:00:00,101.0,89.0,5380.0,7.0,12.0,18.0,24.0,3.0,130.0,26.0,25.0,97.0,6.0,5.0,1094.0,80.0,5.0,0.0,30,7132.0
2020-03-08 00:00:00,111.0,88.0,5570.0,7.0,14.0,19.0,24.0,6.0,141.0,27.0,26.0,101.0,6.0,5.0,1120.0,80.0,5.0,0.0,30,7380.0
2020-03-09 00:00:00,122.0,88.0,5662.0,11.0,14.0,18.0,24.0,8.0,152.0,27.0,26.0,103.0,6.0,5.0,1130.0,80.0,5.0,0.0,30,7511.0
2020-03-10 00:00:00,174.0,90.0,5793.0,23.0,14.0,18.0,25.0,10.0,164.0,28.0,28.0,111.0,6.0,5.0,1148.0,81.0,5.0,0.0,30,7753.0
2020-03-11 00:00:00,193.0,91.0,5866.0,23.0,14.0,20.0,25.0,15.0,167.0,28.0,28.0,113.0,6.0,5.0,1156.0,82.0,5.0,0.0,30,7867.0
2020-03-12 00:00:00,206.0,92.0,5927.0,25.0,14.0,22.0,27.0,32.0,174.0,28.0,28.0,114.0,6.0,5.0,1160.0,82.0,5.0,0.0,30,7977.0
2020-03-13 00:00:00,219.0,95.0,5989.0,26.0,14.0,22.0,27.0,38.0,189.0,28.0,29.0,114.0,6.0,5.0,1166.0,82.0,5.0,0.0,30,8084.0
2020-03-14 00:00:00,228.0,98.0,6030.0,28.0,15.0,22.0,28.0,39.0,200.0,28.0,32.0,114.0,6.0,5.0,1170.0,82.0,5.0,0.0,30,8160.0
2020-03-15 00:00:00,234.0,99.0,6065.0,28.0,15.0,22.0,28.0,40.0,220.0,28.0,32.0,114.0,6.0,5.0,1177.0,82.0,5.0,4.0,30,8234.0
2020-03-16 00:00:00,246.0,99.0,6097.0,29.0,15.0,22.0,28.0,40.0,251.0,28.0,32.0,114.0,6.0,5.0,1182.0,83.0,5.0,6.0,30,8318.0
2020-03-17 00:00:00,251.0,99.0,6143.0,30.0,16.0,22.0,30.0,41.0,266.0,29.0,33.0,117.0,8.0,6.0,1191.0,83.0,5.0,11.0,30,8411.0
2020-03-18 00:00:00,263.0,99.0,6240.0,30.0,16.0,22.0,36.0,41.0,284.0,29.0,34.0,117.0,9.0,6.0,1203.0,83.0,5.0,16.0,30,8563.0
2020-03-19 00:00:00,280.0,100.0,6274.0,34.0,17.0,22.0,36.0,41.0,298.0,29.0,34.0,118.0,9.0,6.0,1216.0,84.0,5.0,17.0,30,8650.0
2020-03-20 00:00:00,295.0,100.0,6343.0,38.0,17.0,22.0,36.0,41.0,310.0,29.0,35.0,118.0,9.0,6.0,1256.0,84.0,5.0,23.0,30,8797.0
2020-03-21 00:00:00,305.0,100.0,6386.0,38.0,18.0,24.0,36.0,41.0,326.0,29.0,36.0,119.0,9.0,7.0,1267.0,85.0,5.0,34.0,30,8895.0
